reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk flu hosp rate change,0,2025-12-13,12,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,12,pmf,large_increase,0.188
2025-12-13,wk flu hosp rate change,0,2025-12-13,12,pmf,stable,0.236
2025-12-13,wk flu hosp rate change,0,2025-12-13,13,pmf,decrease,0.177
2025-12-13,wk flu hosp rate change,0,2025-12-13,13,pmf,increase,0.426
2025-12-13,wk flu hosp rate change,0,2025-12-13,13,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,13,pmf,large_increase,0.088
2025-12-13,wk flu hosp rate change,0,2025-12-13,13,pmf,stable,0.308
2025-12-13,wk flu hosp rate change,0,2025-12-13,15,pmf,decrease,0.241
2025-12-13,wk flu hosp rate change,0,2025-12-13,15,pmf,increase,0.273
2025-12-13,wk flu hosp rate change,0,2025-12-13,15,pmf,large_decrease,0.082
2025-12-13,wk flu hosp rate change,0,2025-12-13,15,pmf,large_increase,0.274
2025-12-13,wk flu hosp rate change,0,2025-12-13,15,pmf,stable,0.13
2025-12-13,wk flu hosp rate change,0,2025-12-13,16,pmf,decrease,0.171
2025-12-13,wk flu hosp rate change,0,2025-12-13,16,pmf,increase,0.447
2025-12-13,wk flu hosp rate change,0,2025-12-13,16,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,16,pmf,large_increase,0.103
2025-12-13,wk flu hosp rate change,0,2025-12-13,16,pmf,stable,0.278
2025-12-13,wk flu hosp rate change,0,2025-12-13,17,pmf,decrease,0.13486513486513488
2025-12-13,wk flu hosp rate change,0,2025-12-13,17,pmf,increase,0.47652347652347654
2025-12-13,wk flu hosp rate change,0,2025-12-13,17,pmf,large_decrease,0.0009990009990009992
2025-12-13,wk flu hosp rate change,0,2025-12-13,17,pmf,large_increase,0.07992007992007993
2025-12-13,wk flu hosp rate change,0,2025-12-13,17,pmf,stable,0.3076923076923077
2025-12-13,wk flu hosp rate change,0,2025-12-13,18,pmf,decrease,0.169
2025-12-13,wk flu hosp rate change,0,2025-12-13,18,pmf,increase,0.455
2025-12-13,wk flu hosp rate change,0,2025-12-13,18,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,18,pmf,large_increase,0.149
2025-12-13,wk flu hosp rate change,0,2025-12-13,18,pmf,stable,0.226
2025-12-13,wk flu hosp rate change,0,2025-12-13,19,pmf,decrease,0.05
2025-12-13,wk flu hosp rate change,0,2025-12-13,19,pmf,increase,0.401
2025-12-13,wk flu hosp rate change,0,2025-12-13,19,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,19,pmf,large_increase,0.024
2025-12-13,wk flu hosp rate change,0,2025-12-13,19,pmf,stable,0.5239999999999999
2025-12-13,wk flu hosp rate change,0,2025-12-13,20,pmf,decrease,0.058
2025-12-13,wk flu hosp rate change,0,2025-12-13,20,pmf,increase,0.42
2025-12-13,wk flu hosp rate change,0,2025-12-13,20,pmf,large_decrease,0.002
2025-12-13,wk flu hosp rate change,0,2025-12-13,20,pmf,large_increase,0.068
2025-12-13,wk flu hosp rate change,0,2025-12-13,20,pmf,stable,0.452
2025-12-13,wk flu hosp rate change,0,2025-12-13,21,pmf,decrease,0.1248751248751249
2025-12-13,wk flu hosp rate change,0,2025-12-13,21,pmf,increase,0.4555444555444556
2025-12-13,wk flu hosp rate change,0,2025-12-13,21,pmf,large_decrease,0.0019980019980019984
2025-12-13,wk flu hosp rate change,0,2025-12-13,21,pmf,large_increase,0.16083916083916086
2025-12-13,wk flu hosp rate change,0,2025-12-13,21,pmf,stable,0.25674325674325676
2025-12-13,wk flu hosp rate change,0,2025-12-13,22,pmf,decrease,0.237
2025-12-13,wk flu hosp rate change,0,2025-12-13,22,pmf,increase,0.333
2025-12-13,wk flu hosp rate change,0,2025-12-13,22,pmf,large_decrease,0.03
2025-12-13,wk flu hosp rate change,0,2025-12-13,22,pmf,large_increase,0.232
2025-12-13,wk flu hosp rate change,0,2025-12-13,22,pmf,stable,0.168
2025-12-13,wk flu hosp rate change,0,2025-12-13,23,pmf,decrease,0.129
2025-12-13,wk flu hosp rate change,0,2025-12-13,23,pmf,increase,0.376
2025-12-13,wk flu hosp rate change,0,2025-12-13,23,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,23,pmf,large_increase,0.03
2025-12-13,wk flu hosp rate change,0,2025-12-13,23,pmf,stable,0.464
2025-12-13,wk flu hosp rate change,0,2025-12-13,24,pmf,decrease,0.218
2025-12-13,wk flu hosp rate change,0,2025-12-13,24,pmf,increase,0.394
2025-12-13,wk flu hosp rate change,0,2025-12-13,24,pmf,large_decrease,0.005
2025-12-13,wk flu hosp rate change,0,2025-12-13,24,pmf,large_increase,0.145
2025-12-13,wk flu hosp rate change,0,2025-12-13,24,pmf,stable,0.238
2025-12-13,wk flu hosp rate change,0,2025-12-13,25,pmf,decrease,0.143
2025-12-13,wk flu hosp rate change,0,2025-12-13,25,pmf,increase,0.433
2025-12-13,wk flu hosp rate change,0,2025-12-13,25,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,25,pmf,large_increase,0.036
2025-12-13,wk flu hosp rate change,0,2025-12-13,25,pmf,stable,0.387
2025-12-13,wk flu hosp rate change,0,2025-12-13,26,pmf,decrease,0.139
2025-12-13,wk flu hosp rate change,0,2025-12-13,26,pmf,increase,0.483
2025-12-13,wk flu hosp rate change,0,2025-12-13,26,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,26,pmf,large_increase,0.082
2025-12-13,wk flu hosp rate change,0,2025-12-13,26,pmf,stable,0.295
2025-12-13,wk flu hosp rate change,0,2025-12-13,27,pmf,decrease,0.221
2025-12-13,wk flu hosp rate change,0,2025-12-13,27,pmf,increase,0.374
2025-12-13,wk flu hosp rate change,0,2025-12-13,27,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,27,pmf,large_increase,0.234
2025-12-13,wk flu hosp rate change,0,2025-12-13,27,pmf,stable,0.17
2025-12-13,wk flu hosp rate change,0,2025-12-13,28,pmf,decrease,0.16783216783216787
2025-12-13,wk flu hosp rate change,0,2025-12-13,28,pmf,increase,0.36463536463536467
2025-12-13,wk flu hosp rate change,0,2025-12-13,28,pmf,large_decrease,0.0019980019980019984
2025-12-13,wk flu hosp rate change,0,2025-12-13,28,pmf,large_increase,0.1208791208791209
2025-12-13,wk flu hosp rate change,0,2025-12-13,28,pmf,stable,0.34465534465534464
2025-12-13,wk flu hosp rate change,0,2025-12-13,30,pmf,decrease,0.127
2025-12-13,wk flu hosp rate change,0,2025-12-13,30,pmf,increase,0.494
2025-12-13,wk flu hosp rate change,0,2025-12-13,30,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,30,pmf,large_increase,0.073
2025-12-13,wk flu hosp rate change,0,2025-12-13,30,pmf,stable,0.305
2025-12-13,wk flu hosp rate change,0,2025-12-13,31,pmf,decrease,0.006
2025-12-13,wk flu hosp rate change,0,2025-12-13,31,pmf,increase,0.387
2025-12-13,wk flu hosp rate change,0,2025-12-13,31,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,31,pmf,large_increase,0.028
2025-12-13,wk flu hosp rate change,0,2025-12-13,31,pmf,stable,0.578
2025-12-13,wk flu hosp rate change,0,2025-12-13,32,pmf,decrease,0.057
2025-12-13,wk flu hosp rate change,0,2025-12-13,32,pmf,increase,0.423
2025-12-13,wk flu hosp rate change,0,2025-12-13,32,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,32,pmf,large_increase,0.038
2025-12-13,wk flu hosp rate change,0,2025-12-13,32,pmf,stable,0.481
2025-12-13,wk flu hosp rate change,0,2025-12-13,33,pmf,decrease,0.159
2025-12-13,wk flu hosp rate change,0,2025-12-13,33,pmf,increase,0.421
2025-12-13,wk flu hosp rate change,0,2025-12-13,33,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,33,pmf,large_increase,0.057
2025-12-13,wk flu hosp rate change,0,2025-12-13,33,pmf,stable,0.362
2025-12-13,wk flu hosp rate change,0,2025-12-13,34,pmf,decrease,0.2517482517482518
2025-12-13,wk flu hosp rate change,0,2025-12-13,34,pmf,increase,0.3496503496503497
2025-12-13,wk flu hosp rate change,0,2025-12-13,34,pmf,large_decrease,0.02197802197802198
2025-12-13,wk flu hosp rate change,0,2025-12-13,34,pmf,large_increase,0.14185814185814186
2025-12-13,wk flu hosp rate change,0,2025-12-13,34,pmf,stable,0.23476523476523478
2025-12-13,wk flu hosp rate change,0,2025-12-13,35,pmf,decrease,0.085
2025-12-13,wk flu hosp rate change,0,2025-12-13,35,pmf,increase,0.495
2025-12-13,wk flu hosp rate change,0,2025-12-13,35,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,35,pmf,large_increase,0.094
2025-12-13,wk flu hosp rate change,0,2025-12-13,35,pmf,stable,0.3250000000000001
2025-12-13,wk flu hosp rate change,0,2025-12-13,36,pmf,decrease,0.202
2025-12-13,wk flu hosp rate change,0,2025-12-13,36,pmf,increase,0.411
2025-12-13,wk flu hosp rate change,0,2025-12-13,36,pmf,large_decrease,0.021
2025-12-13,wk flu hosp rate change,0,2025-12-13,36,pmf,large_increase,0.155
2025-12-13,wk flu hosp rate change,0,2025-12-13,36,pmf,stable,0.211
2025-12-13,wk flu hosp rate change,0,2025-12-13,37,pmf,decrease,0.261
2025-12-13,wk flu hosp rate change,0,2025-12-13,37,pmf,increase,0.31
2025-12-13,wk flu hosp rate change,0,2025-12-13,37,pmf,large_decrease,0.03
2025-12-13,wk flu hosp rate change,0,2025-12-13,37,pmf,large_increase,0.237
2025-12-13,wk flu hosp rate change,0,2025-12-13,37,pmf,stable,0.162
2025-12-13,wk flu hosp rate change,0,2025-12-13,38,pmf,decrease,0.132
2025-12-13,wk flu hosp rate change,0,2025-12-13,38,pmf,increase,0.458
2025-12-13,wk flu hosp rate change,0,2025-12-13,38,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,38,pmf,large_increase,0.1
2025-12-13,wk flu hosp rate change,0,2025-12-13,38,pmf,stable,0.3089999999999999
2025-12-13,wk flu hosp rate change,0,2025-12-13,39,pmf,decrease,0.152
2025-12-13,wk flu hosp rate change,0,2025-12-13,39,pmf,increase,0.386
2025-12-13,wk flu hosp rate change,0,2025-12-13,39,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,39,pmf,large_increase,0.04
2025-12-13,wk flu hosp rate change,0,2025-12-13,39,pmf,stable,0.421
2025-12-13,wk flu hosp rate change,0,2025-12-13,40,pmf,decrease,0.012
2025-12-13,wk flu hosp rate change,0,2025-12-13,40,pmf,increase,0.453
2025-12-13,wk flu hosp rate change,0,2025-12-13,40,pmf,large_decrease,0.002
2025-12-13,wk flu hosp rate change,0,2025-12-13,40,pmf,large_increase,0.049
2025-12-13,wk flu hosp rate change,0,2025-12-13,40,pmf,stable,0.484
2025-12-13,wk flu hosp rate change,0,2025-12-13,41,pmf,decrease,0.062
2025-12-13,wk flu hosp rate change,0,2025-12-13,41,pmf,increase,0.413
2025-12-13,wk flu hosp rate change,0,2025-12-13,41,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,41,pmf,large_increase,0.039
2025-12-13,wk flu hosp rate change,0,2025-12-13,41,pmf,stable,0.485
2025-12-13,wk flu hosp rate change,0,2025-12-13,42,pmf,decrease,0.14
2025-12-13,wk flu hosp rate change,0,2025-12-13,42,pmf,increase,0.497
2025-12-13,wk flu hosp rate change,0,2025-12-13,42,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,42,pmf,large_increase,0.086
2025-12-13,wk flu hosp rate change,0,2025-12-13,42,pmf,stable,0.276
2025-12-13,wk flu hosp rate change,0,2025-12-13,44,pmf,decrease,0.136
2025-12-13,wk flu hosp rate change,0,2025-12-13,44,pmf,increase,0.398
2025-12-13,wk flu hosp rate change,0,2025-12-13,44,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,44,pmf,large_increase,0.024
2025-12-13,wk flu hosp rate change,0,2025-12-13,44,pmf,stable,0.4409999999999999
2025-12-13,wk flu hosp rate change,0,2025-12-13,45,pmf,decrease,0.143
2025-12-13,wk flu hosp rate change,0,2025-12-13,45,pmf,increase,0.449
2025-12-13,wk flu hosp rate change,0,2025-12-13,45,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,45,pmf,large_increase,0.127
2025-12-13,wk flu hosp rate change,0,2025-12-13,45,pmf,stable,0.28
2025-12-13,wk flu hosp rate change,0,2025-12-13,46,pmf,decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,46,pmf,increase,0.347
2025-12-13,wk flu hosp rate change,0,2025-12-13,46,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,46,pmf,large_increase,0.047
2025-12-13,wk flu hosp rate change,0,2025-12-13,46,pmf,stable,0.6040000000000001
2025-12-13,wk flu hosp rate change,0,2025-12-13,47,pmf,decrease,0.08291708291708293
2025-12-13,wk flu hosp rate change,0,2025-12-13,47,pmf,increase,0.45154845154845163
2025-12-13,wk flu hosp rate change,0,2025-12-13,47,pmf,large_decrease,0.0019980019980019984
2025-12-13,wk flu hosp rate change,0,2025-12-13,47,pmf,large_increase,0.10089910089910091
2025-12-13,wk flu hosp rate change,0,2025-12-13,47,pmf,stable,0.3626373626373627
2025-12-13,wk flu hosp rate change,0,2025-12-13,48,pmf,decrease,0.17
2025-12-13,wk flu hosp rate change,0,2025-12-13,48,pmf,increase,0.341
2025-12-13,wk flu hosp rate change,0,2025-12-13,48,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,48,pmf,large_increase,0.336
2025-12-13,wk flu hosp rate change,0,2025-12-13,48,pmf,stable,0.15199999999999989
2025-12-13,wk flu hosp rate change,0,2025-12-13,49,pmf,decrease,0.155
2025-12-13,wk flu hosp rate change,0,2025-12-13,49,pmf,increase,0.457
2025-12-13,wk flu hosp rate change,0,2025-12-13,49,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,49,pmf,large_increase,0.161
2025-12-13,wk flu hosp rate change,0,2025-12-13,49,pmf,stable,0.226
2025-12-13,wk flu hosp rate change,0,2025-12-13,50,pmf,decrease,0.046
2025-12-13,wk flu hosp rate change,0,2025-12-13,50,pmf,increase,0.492
2025-12-13,wk flu hosp rate change,0,2025-12-13,50,pmf,large_decrease,0.002
2025-12-13,wk flu hosp rate change,0,2025-12-13,50,pmf,large_increase,0.198
2025-12-13,wk flu hosp rate change,0,2025-12-13,50,pmf,stable,0.262
2025-12-13,wk flu hosp rate change,0,2025-12-13,51,pmf,decrease,0.193
2025-12-13,wk flu hosp rate change,0,2025-12-13,51,pmf,increase,0.426
2025-12-13,wk flu hosp rate change,0,2025-12-13,51,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,51,pmf,large_increase,0.103
2025-12-13,wk flu hosp rate change,0,2025-12-13,51,pmf,stable,0.277
2025-12-13,wk flu hosp rate change,0,2025-12-13,53,pmf,decrease,0.155
2025-12-13,wk flu hosp rate change,0,2025-12-13,53,pmf,increase,0.389
2025-12-13,wk flu hosp rate change,0,2025-12-13,53,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,53,pmf,large_increase,0.057
2025-12-13,wk flu hosp rate change,0,2025-12-13,53,pmf,stable,0.3979999999999999
2025-12-13,wk flu hosp rate change,0,2025-12-13,54,pmf,decrease,0.03
2025-12-13,wk flu hosp rate change,0,2025-12-13,54,pmf,increase,0.495
2025-12-13,wk flu hosp rate change,0,2025-12-13,54,pmf,large_decrease,0.002
2025-12-13,wk flu hosp rate change,0,2025-12-13,54,pmf,large_increase,0.12
2025-12-13,wk flu hosp rate change,0,2025-12-13,54,pmf,stable,0.353
2025-12-13,wk flu hosp rate change,0,2025-12-13,55,pmf,decrease,0.133
2025-12-13,wk flu hosp rate change,0,2025-12-13,55,pmf,increase,0.474
2025-12-13,wk flu hosp rate change,0,2025-12-13,55,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,55,pmf,large_increase,0.102
2025-12-13,wk flu hosp rate change,0,2025-12-13,55,pmf,stable,0.29
2025-12-13,wk flu hosp rate change,0,2025-12-13,56,pmf,decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,56,pmf,increase,0.175
2025-12-13,wk flu hosp rate change,0,2025-12-13,56,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,0,2025-12-13,56,pmf,large_increase,0.006
2025-12-13,wk flu hosp rate change,0,2025-12-13,56,pmf,stable,0.817
2025-12-13,wk flu hosp rate change,0,2025-12-13,US,pmf,decrease,0.17382617382617382
2025-12-13,wk flu hosp rate change,0,2025-12-13,US,pmf,increase,0.4425574425574426
2025-12-13,wk flu hosp rate change,0,2025-12-13,US,pmf,large_decrease,0.0009990009990009992
2025-12-13,wk flu hosp rate change,0,2025-12-13,US,pmf,large_increase,0.09890109890109891
2025-12-13,wk flu hosp rate change,0,2025-12-13,US,pmf,stable,0.2837162837162837
2025-12-13,wk flu hosp rate change,1,2025-12-20,01,pmf,decrease,0.126
2025-12-13,wk flu hosp rate change,1,2025-12-20,01,pmf,increase,0.425
2025-12-13,wk flu hosp rate change,1,2025-12-20,01,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,01,pmf,large_increase,0.076
2025-12-13,wk flu hosp rate change,1,2025-12-20,01,pmf,stable,0.3720000000000001
2025-12-13,wk flu hosp rate change,1,2025-12-20,02,pmf,decrease,0.285
2025-12-13,wk flu hosp rate change,1,2025-12-20,02,pmf,increase,0.368
2025-12-13,wk flu hosp rate change,1,2025-12-20,02,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,02,pmf,large_increase,0.115
2025-12-13,wk flu hosp rate change,1,2025-12-20,02,pmf,stable,0.231
2025-12-13,wk flu hosp rate change,1,2025-12-20,04,pmf,decrease,0.001996007984031936
2025-12-13,wk flu hosp rate change,1,2025-12-20,04,pmf,increase,0.5858283433133732
2025-12-13,wk flu hosp rate change,1,2025-12-20,04,pmf,large_decrease,0.001996007984031936
2025-12-13,wk flu hosp rate change,1,2025-12-20,04,pmf,large_increase,0.04590818363273453
2025-12-13,wk flu hosp rate change,1,2025-12-20,04,pmf,stable,0.3642714570858283
2025-12-13,wk flu hosp rate change,1,2025-12-20,05,pmf,decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,05,pmf,increase,0.501
2025-12-13,wk flu hosp rate change,1,2025-12-20,05,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,05,pmf,large_increase,0.037
2025-12-13,wk flu hosp rate change,1,2025-12-20,05,pmf,stable,0.4599999999999999
2025-12-13,wk flu hosp rate change,1,2025-12-20,06,pmf,decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,06,pmf,increase,0.449
2025-12-13,wk flu hosp rate change,1,2025-12-20,06,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,06,pmf,large_increase,0.025
2025-12-13,wk flu hosp rate change,1,2025-12-20,06,pmf,stable,0.524
2025-12-13,wk flu hosp rate change,1,2025-12-20,08,pmf,decrease,0.12
2025-12-13,wk flu hosp rate change,1,2025-12-20,08,pmf,increase,0.533
2025-12-13,wk flu hosp rate change,1,2025-12-20,08,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,08,pmf,large_increase,0.106
2025-12-13,wk flu hosp rate change,1,2025-12-20,08,pmf,stable,0.24
2025-12-13,wk flu hosp rate change,1,2025-12-20,09,pmf,decrease,0.199
2025-12-13,wk flu hosp rate change,1,2025-12-20,09,pmf,increase,0.465
2025-12-13,wk flu hosp rate change,1,2025-12-20,09,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,09,pmf,large_increase,0.05
2025-12-13,wk flu hosp rate change,1,2025-12-20,09,pmf,stable,0.285
2025-12-13,wk flu hosp rate change,1,2025-12-20,10,pmf,decrease,0.023
2025-12-13,wk flu hosp rate change,1,2025-12-20,10,pmf,increase,0.575
2025-12-13,wk flu hosp rate change,1,2025-12-20,10,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,10,pmf,large_increase,0.057
2025-12-13,wk flu hosp rate change,1,2025-12-20,10,pmf,stable,0.344
2025-12-13,wk flu hosp rate change,1,2025-12-20,11,pmf,decrease,0.186
2025-12-13,wk flu hosp rate change,1,2025-12-20,11,pmf,increase,0.472
2025-12-13,wk flu hosp rate change,1,2025-12-20,11,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,11,pmf,large_increase,0.074
2025-12-13,wk flu hosp rate change,1,2025-12-20,11,pmf,stable,0.2670000000000001
2025-12-13,wk flu hosp rate change,1,2025-12-20,12,pmf,decrease,0.07
2025-12-13,wk flu hosp rate change,1,2025-12-20,12,pmf,increase,0.559
2025-12-13,wk flu hosp rate change,1,2025-12-20,12,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,12,pmf,large_increase,0.111
2025-12-13,wk flu hosp rate change,1,2025-12-20,12,pmf,stable,0.259
2025-12-13,wk flu hosp rate change,1,2025-12-20,13,pmf,decrease,0.052
2025-12-13,wk flu hosp rate change,1,2025-12-20,13,pmf,increase,0.566
2025-12-13,wk flu hosp rate change,1,2025-12-20,13,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,13,pmf,large_increase,0.072
2025-12-13,wk flu hosp rate change,1,2025-12-20,13,pmf,stable,0.309
2025-12-13,wk flu hosp rate change,1,2025-12-20,15,pmf,decrease,0.206
2025-12-13,wk flu hosp rate change,1,2025-12-20,15,pmf,increase,0.341
2025-12-13,wk flu hosp rate change,1,2025-12-20,15,pmf,large_decrease,0.024
2025-12-13,wk flu hosp rate change,1,2025-12-20,15,pmf,large_increase,0.281
2025-12-13,wk flu hosp rate change,1,2025-12-20,15,pmf,stable,0.148
2025-12-13,wk flu hosp rate change,1,2025-12-20,16,pmf,decrease,0.066
2025-12-13,wk flu hosp rate change,1,2025-12-20,16,pmf,increase,0.567
2025-12-13,wk flu hosp rate change,1,2025-12-20,16,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,16,pmf,large_increase,0.091
2025-12-13,wk flu hosp rate change,1,2025-12-20,16,pmf,stable,0.275
2025-12-13,wk flu hosp rate change,1,2025-12-20,17,pmf,decrease,0.035
2025-12-13,wk flu hosp rate change,1,2025-12-20,17,pmf,increase,0.569
2025-12-13,wk flu hosp rate change,1,2025-12-20,17,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,17,pmf,large_increase,0.054
2025-12-13,wk flu hosp rate change,1,2025-12-20,17,pmf,stable,0.341
2025-12-13,wk flu hosp rate change,1,2025-12-20,18,pmf,decrease,0.1
2025-12-13,wk flu hosp rate change,1,2025-12-20,18,pmf,increase,0.493
2025-12-13,wk flu hosp rate change,1,2025-12-20,18,pmf,large_decrease,0.001
2025-12-13,wk flu hosp rate change,1,2025-12-20,18,pmf,large_increase,0.06
2025-12-13,wk flu hosp rate change,1,2025-12-20,18,pmf,stable,0.3460000000000001
2025-12-13,wk flu hosp rate change,1,2025-12-20,19,pmf,decrease,0.001
